,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
359,1460,Andrea Consigli,31,2790,0,0,0,0.5620241910219193,0,4,1,0,GK,Sassuolo,0,0,2.74113198928535,2.1791075859218836
360,1461,Pol Lirola,35,2663,0,1.2459133947268128,2,3.4232811396941543,24,35,4,0,D S,Fiorentina,0,1.2459133947268128,9.757744017988443,6.596605036407709
361,1464,Federico Peluso,23,1512,0,0.5378894098103046,2,0.9494527280330658,8,4,5,1,D S,Sassuolo,0,0.5378894098103046,2.8370070941746235,2.8004100657999516
362,1466,Francesco Magnanelli,22,1389,0,0.253814903087914,0,0.4282361036166549,9,13,5,0,M S,Sassuolo,0,0.253814903087914,4.071470955386758,3.661981511861086
363,1472,Alessandro Matri,8,62,0,0.28608919214457273,0,0.2759093940258026,6,3,1,1,S,Brescia,0,0.28608919214457273,0.7085598921403289,0.17782399710267782
364,1475,Claud Adjapong,5,222,0,0.16733300685882568,0,0,3,0,0,0,D M S,Verona,0,0.16733300685882568,0.26799551025032997,0.10066250339150429
365,1476,Cristian Dell&#039;Orco,14,1010,0,0,1,0.24473939836025238,0,7,0,1,D S,Lecce,0,0,2.906813168898225,2.756843166425824
366,1477,Luca Mazzitelli,1,9,0,0,0,0,0,0,0,0,S,Sassuolo,0,0,0.05378029868006706,0.05378029868006706
367,1480,Gianluca Pegolo,5,450,0,0,0,0,0,0,0,0,GK,Sassuolo,0,0,0.19711020588874817,0.19711020588874817
368,1483,Etrit Berisha,26,2340,0,0,0,0,0,0,1,0,GK,SPAL 2013,0,0,1.9403510810807347,1.9403510810807347
369,1485,Andrea Masiello,22,1880,0,0.3334117978811264,1,0.8835135996341705,7,6,5,0,D,"Atalanta,Genoa",0,0.3334117978811264,4.6767499428242445,4.298296257853508
370,1486,Mattia Caldara,14,963,0,0.10864100232720375,1,0.559319019317627,5,1,1,0,D S,Atalanta,0,0.10864100232720375,3.55089111905545,3.55089111905545
371,1487,Andrea Conti,23,1734,0,0.01324199978262186,2,1.6496559213846922,1,11,8,0,D S,AC Milan,0,0.01324199978262186,7.932172188535333,6.889392735436559
372,1497,Ervin Zukanovic,3,201,0,0.023747600615024567,0,0,2,0,1,0,D S,SPAL 2013,0,0.023747600615024567,0.3271067962050438,0.31717029213905334
373,1501,Marco Sportiello,6,526,0,0,0,0,0,0,0,0,GK S,Atalanta,0,0,1.1172084286808968,1.1172084286808968
374,1505,Samir Handanovic,35,3150,0,0,0,0.16658130288124084,0,2,2,0,GK,Inter,0,0,4.89583963342011,4.820576431229711
375,1508,Jeison Murillo,10,662,0,0.09840650018304586,0,0.04626860097050667,3,2,1,1,D S,Sampdoria,0,0.09840650018304586,0.43638790771365166,0.3900975026190281
376,1509,Davide Santon,15,610,0,0.0748628992587328,0,0.030310099944472313,2,1,4,0,D S,Roma,0,0.0748628992587328,1.7447585836052895,1.6954797841608524
377,1510,Gary Medel,23,1810,0,0.12348960340023041,0,0.4678026046603918,5,10,10,1,D M S,Bologna,0,0.12348960340023041,5.371088206768036,5.217157743871212
378,1522,Andrea Ranocchia,7,524,0,0.2364072035998106,0,0.0519552007317543,4,1,3,0,D S,Inter,0,0.2364072035998106,2.5980203188955784,2.5839323438704014
379,1546,Federico Mattiello,18,926,0,0.19213499873876572,1,1.1060987189412117,7,8,3,0,D M S,Cagliari,0,0.19213499873876572,2.204777803272009,1.8751854626461864
380,1555,Bartlomiej Dragowski,31,2790,0,0,0,0,0,0,1,0,GK,Fiorentina,0,0,2.772303112782538,2.772303112782538
381,1563,Jordan Lukaku,13,362,0,0.06741899996995926,2,0.5561770983040333,2,10,2,0,D S,Lazio,0,0.06741899996995926,1.018648797646165,0.5632868921384215
382,1579,Daniele Gastaldello,8,384,0,0.053210701793432236,0,0.14071200042963028,1,2,1,0,D S,Brescia,0,0.053210701793432236,0.7741139978170395,0.6547425016760826
