,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
399,5136,Estupiñán,25,1153,0,0.47782869823276997,0,1.8179207807406783,10,17,1,0,D S,Villarreal,0,0.47782869823276997,5.742749605327845,4.302823759615421
400,5138,Alejandro Pozo,30,2180,0,0.26065856125205755,0,1.1293064076453447,11,12,4,0,D F M S,Eibar,0,0.26065856125205755,3.794540101662278,3.129660401493311
401,5141,Unai García,17,1246,0,0.3543995078653097,0,0.44417319260537624,5,3,3,0,D S,Osasuna,0,0.3543995078653097,2.546972882002592,2.139007586054504
402,5159,Marc Cardona,3,46,0,0.25784799456596375,0,0,1,0,0,0,S,Osasuna,0,0.25784799456596375,0.25784799456596375,0
403,5162,Nacho Vidal,34,2338,0,0.708068092353642,0,1.6080624759197235,10,12,10,0,D M S,Osasuna,0,0.708068092353642,4.944206807762384,3.7196756657212973
404,5172,Juan Pérez,3,270,0,0,0,0,0,0,0,0,GK,Osasuna,0,0,0.04802539944648743,0.04802539944648743
405,5179,Jon Guridi,17,825,0,0.7070415932685137,1,0.8434660248458385,8,4,2,0,M S,Real Sociedad,0,0.7070415932685137,4.988989815115929,4.268718531355262
406,5185,Unai Simón,37,3330,0,0,0,0.0052167801186442375,0,1,1,0,GK,Athletic Club,0,0,2.0296840337105095,2.0244672535918653
407,5191,Álvaro Fernández,22,1980,0,0.026911599561572075,0,0.015956100076436996,1,1,0,0,GK,SD Huesca,0,0.026911599561572075,1.138697512447834,1.1227414086461067
408,5198,Martín Aguirregabiria,26,1547,0,0.13240289688110352,1,0.5889341058209538,2,12,1,0,D M S,Alaves,0,0.13240289688110352,2.7713858843781054,2.3357113995589316
409,5199,Raba,5,140,0,0.355650395154953,0,0.04711819998919964,6,2,0,0,M S,Villarreal,0,0.355650395154953,0.3722969926893711,0.1054972019046545
410,5201,Darío Poveda,1,1,0,0,0,0,0,0,0,0,S,Getafe,0,0,0,0
411,5234,Jesús Vallejo,21,1360,0,0.10898099839687347,0,0.08390440046787262,1,1,2,1,D M S,Granada,0,0.10898099839687347,1.663977598771453,1.663977598771453
412,5272,Emre Mor,11,508,0,0.38039159402251244,0,0.2108830064535141,8,3,2,0,F M S,Celta Vigo,0,0.38039159402251244,0.4827169943600893,0.0118671003729105
413,5642,Erick Cabaco,20,1326,0,0.2677989900112152,0,0,5,0,9,0,D S,Getafe,0,0.2677989900112152,0.6484244056046009,0.6484244056046009
414,5994,Saidy Janko,19,1229,0,0.2470239046961069,1,0.5474565904587507,3,8,4,0,D M S,Real Valladolid,0,0.2470239046961069,2.8983343727886677,2.267848400399089
415,6075,Antonio Sivera,1,72,0,0,0,0,0,0,0,0,GK,Alaves,0,0,0,0
416,6114,Pedro Alcalá,13,895,0,0.12705900147557259,0,0,2,0,2,0,D S,Cadiz,0,0.12705900147557259,0.3750420045107603,0.3750420045107603
417,6150,Iñigo Córdoba,10,302,0,0.1341181993484497,0,0.17675350606441498,3,3,0,0,M S,"Alaves,Athletic Club",0,0.1341181993484497,0.3334735967218876,0.06177700124680996
418,6151,Djené Dakonam,34,2947,0,0.2847547009587288,1,0.2830886971205473,3,6,6,2,D M,Getafe,0,0.2847547009587288,2.652981210500002,2.3798814322799444
419,6215,Sergio Postigo,22,1622,0,0.05870399996638298,0,0.13807739689946175,1,3,4,0,D S,Levante,0,0.05870399996638298,4.704987537115812,4.652595642954111
420,6216,Chema Rodríguez,10,552,0,0.07901120837777853,0,0.12327510118484497,3,2,3,1,D M S,Getafe,0,0.07901120837777853,0.21178081538528204,0.14707800559699535
421,6225,Paulo Oliveira,31,2637,0,0.8654869981110096,1,0.8124101050198078,14,3,4,0,D S,Eibar,0,0.8654869981110096,2.7967304941266775,2.43558949790895
422,6228,Luka Jovic,4,145,0,0.8662509769201279,0,0.12633219733834267,6,2,0,0,F S,Real Madrid,0,0.8662509769201279,0.8994627743959427,0.07584980130195618
423,6242,Johan Mojica,17,1201,0,0.13392311427742243,0,0.8998931813985109,7,10,3,0,D S,Elche,0,0.13392311427742243,1.7015288807451725,1.4606251865625381
424,6243,Jonás Ramalho,5,302,0,0,0,0.023249100893735886,0,1,0,0,D S,Osasuna,0,0,1.2678481843322515,1.244599213823676
425,6306,Juan Foyth,16,1171,0,0.1376360058784485,0,0.12319609522819519,1,3,5,0,D M S,Villarreal,0,0.1376360058784485,4.675470802932978,4.629501793533564
426,6325,Andoni Gorosabel,32,2394,0,0.6716101989150047,1,3.0655209310352802,9,23,3,0,D S,Real Sociedad,0,0.6716101989150047,11.048842780292034,8.771888919174671
427,6368,Mathías Olivera,31,2622,0,2.8389641493558884,0,2.5263255666941404,19,21,6,0,D S,Getafe,0,2.8389641493558884,3.8566616866737604,1.7835551984608173
428,6495,Koke,1,90,0,0,0,0,0,0,0,0,GK,Levante,0,0,0.023206399753689766,0.023206399753689766
429,6546,Jawad El Yamiq,19,1371,0,0.5668984660878778,1,0.039612000808119774,8,2,6,0,D S,Real Valladolid,0,0.5668984660878778,2.6833494640886784,2.311753485351801
430,6570,Óscar Rodríguez,20,489,0,0.38486899249255657,0,0.8676631841808558,10,11,1,0,F M S,Sevilla,0,0.38486899249255657,2.1274932753294706,1.2221584860235453
431,6637,Hugo Duro,2,52,0,0.013956700451672077,0,0.07992880046367645,1,1,0,0,S,Real Madrid,0,0.013956700451672077,0.09161199629306793,0.011683199554681778
